,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,이비노선ID,WGS84위도,WGS84경도,시군명
18277,89857,233000047,8-3,42,조암터미널,233000928,36013.0,41008130.0,37.0822333,126.8158,화성시
18359,89858,233000048,1,1,조암터미널,233000929,36011.0,41008131.0,37.08215,126.81558329999999,화성시
18441,89859,233000048,1,2,조암농협,233002625,55396.0,41008131.0,37.0819,126.81691670000001,화성시
18445,89860,233000048,1,3,조암GS주유소,233000930,37481.0,41008131.0,37.083433299999996,126.82055,화성시
18454,89861,233000048,1,4,어은삼거리,233000931,37122.0,41008131.0,37.0859167,126.8264,화성시
18478,89862,233000048,1,5,어은4리,233000515,37124.0,41008131.0,37.0817667,126.8282,화성시
18492,89863,233000048,1,6,장안면행정복지센터,233000932,37126.0,41008131.0,37.078733299999996,126.83041670000001,화성시
18506,89864,233000048,1,7,사랑리,233000514,37129.0,41008131.0,37.0734333,126.834,화성시
18517,89865,233000048,1,8,덕다2리앞,233001248,37514.0,41008131.0,37.0693833,126.8376,화성시
18522,89866,233000048,1,9,덕다리입구,233001144,37490.0,41008131.0,37.06765,126.83795,화성시
18539,89867,233000048,1,10,덕다리입구,233000933,37131.0,41008131.0,37.066733299999996,126.83926670000001,화성시
18556,89868,233000048,1,11,독정1리,233000934,37136.0,41008131.0,37.0667,126.84605,화성시
18565,89869,233000048,1,12,독정삼거리,233000513,37140.0,41008131.0,37.0702167,126.84955,화성시
18573,89870,233000048,1,13,장안9리입구,233001428,36981.0,41008131.0,37.0604667,126.85445,화성시
18578,89871,233000048,1,14,장명초등학교,233000988,36709.0,41008131.0,37.0569833,126.85553329999999,화성시
18582,89872,233000048,1,15,장안6리,233001419,36985.0,41008131.0,37.0523667,126.85635,화성시
18589,89873,233000048,1,16,장안6리,233000990,37479.0,41008131.0,37.0499833,126.85463329999999,화성시
18596,89874,233000048,1,17,장안3리,233001420,36722.0,41008131.0,37.0417333,126.85201670000001,화성시
18600,89875,233000048,1,18,장안8리,233001421,37536.0,41008131.0,37.037916700000004,126.84658329999999,화성시
18604,89876,233000048,1,19,장명초분교,233001422,36984.0,41008131.0,37.03795,126.84401670000001,화성시
18608,89877,233000048,1,20,장안제일교회,233001423,36983.0,41008131.0,37.034633299999996,126.84323329999998,화성시
18611,89878,233000048,1,21,장명초분교,233001429,36980.0,41008131.0,37.0374833,126.8438667,화성시
18615,89879,233000048,1,22,장안8리,233001430,37619.0,41008131.0,37.0377833,126.8466,화성시
18619,89880,233000048,1,23,장안3리,233001431,36714.0,41008131.0,37.0416,126.8521,화성시
18623,89881,233000048,1,24,장안6리,233000991,36798.0,41008131.0,37.04985,126.85465,화성시
18630,89882,233000048,1,25,장안6리.물구리,233001432,36713.0,41008131.0,37.0523333,126.85646670000001,화성시
18633,89883,233000048,1,26,장명초등학교,233000989,36708.0,41008131.0,37.0570167,126.8556,화성시
18637,89884,233000048,1,27,장안9리입구,233001418,36986.0,41008131.0,37.0606833,126.85453329999999,화성시
18642,89885,233000048,1,28,독정삼거리,233000503,37139.0,41008131.0,37.07025,126.84946670000001,화성시
18650,89886,233000048,1,29,독정1리,233000502,37137.0,41008131.0,37.06685,126.84596670000002,화성시
18659,89887,233000048,1,30,덕다리입구,233000501,37132.0,41008131.0,37.0668333,126.83938329999998,화성시
18676,89888,233000048,1,31,덕다리입구,233001145,37489.0,41008131.0,37.0677,126.8380833,화성시
18693,89889,233000048,1,32,덕다2리앞(구래),233000500,36909.0,41008131.0,37.069416700000005,126.83771670000002,화성시
18699,89890,233000048,1,33,사랑리,233000499,37130.0,41008131.0,37.0734167,126.83425,화성시
18710,89891,233000048,1,34,장안면행정복지센터,233000498,37127.0,41008131.0,37.078816700000004,126.83056670000002,화성시
18724,89892,233000048,1,35,어은4리,233000497,37125.0,41008131.0,37.0818,126.82836670000002,화성시
18738,89893,233000048,1,36,어은삼거리,233001816,37792.0,41008131.0,37.0858833,126.8265,화성시
18762,89894,233000048,1,37,삼괴중고교,233002088,55067.0,41008131.0,37.0884333,126.82098329999998,화성시
18771,89895,233000048,1,38,우정읍행정복지센터,233002090,55065.0,41008131.0,37.0887167,126.81661670000001,화성시
18781,89896,233000048,1,39,조암터미널,233000928,36013.0,41008131.0,37.0822333,126.8158,화성시
18863,89897,233000049,8-2,1,조암터미널,233000929,36011.0,41008132.0,37.08215,126.81558329999999,화성시
18945,89898,233000049,8-2,2,조암삼거리(경유),277102392,,41008132.0,37.0809333,126.81455,화성시
18967,89899,233000049,8-2,3,조암8리,233000372,37397.0,41008132.0,37.0812667,126.81038329999998,화성시
18976,89900,233000049,8-2,4,우정초등학교,233000371,36836.0,41008132.0,37.0808167,126.8017,화성시
18989,89901,233000049,8-2,5,조암4리앞,233000370,36837.0,41008132.0,37.0822667,126.79636670000001,화성시
19002,89902,233000049,8-2,6,운평2리,233001156,37487.0,41008132.0,37.0845833,126.78073329999998,화성시
19014,89903,233000049,8-2,7,운평리,233002328,55159.0,41008132.0,37.0909,126.78201670000001,화성시
19022,89904,233000049,8-2,8,원안3리,233001390,37544.0,41008132.0,37.0968333,126.78586670000001,화성시
19037,89905,233000049,8-2,9,원안2리,233001391,37543.0,41008132.0,37.1006167,126.78626670000001,화성시
19050,89906,233000049,8-2,10,복지회관,233001393,36724.0,41008132.0,37.1002333,126.78371670000001,화성시
19061,89907,233000049,8-2,11,거물마을,233001396,36968.0,41008132.0,37.101916700000004,126.78076670000002,화성시
19071,89908,233000049,8-2,12,원안1리종점,233001397,36967.0,41008132.0,37.105683299999995,126.77686670000001,화성시
19076,89909,233000049,8-2,13,거물마을,233001398,36966.0,41008132.0,37.10185,126.78083329999998,화성시
19086,89910,233000049,8-2,14,복지회관,233001399,36723.0,41008132.0,37.1002,126.78366670000001,화성시
19097,89911,233000049,8-2,15,원안2리,233001507,37404.0,41008132.0,37.1004333,126.78638329999998,화성시
19110,89912,233000049,8-2,16,원안3리,233000454,36890.0,41008132.0,37.1004,126.79103329999998,화성시
19125,89913,233000049,8-2,17,관음사입구,233001400,36720.0,41008132.0,37.1016833,126.79745,화성시
19131,89914,233000049,8-2,18,봉래사,233001786,37825.0,41008132.0,37.1053,126.79803329999999,화성시
19135,89915,233000049,8-2,19,화수2리,233000453,37440.0,41008132.0,37.1090833,126.7997,화성시
19141,89916,233000049,8-2,20,화수사거리,233001117,37491.0,41008132.0,37.1096333,126.80188329999999,화성시
19161,89917,233000049,8-2,21,멱우1리,233001351,37607.0,41008132.0,37.10605,126.80781670000002,화성시
19178,89918,233000049,8-2,22,멱우2리,233001078,36820.0,41008132.0,37.1013833,126.81413329999998,화성시
19196,89919,233000049,8-2,23,멱우2리부대앞,233001074,37495.0,41008132.0,37.0957667,126.8151,화성시
19213,89920,233000049,8-2,24,한각리입구,233001068,36707.0,41008132.0,37.0918833,126.81641670000002,화성시
19230,89921,233000049,8-2,25,우정읍복지센터입구,233001069,37496.0,41008132.0,37.0895667,126.81706670000001,화성시
19248,89922,233000049,8-2,26,삼괴중고등학교,233001066,37497.0,41008132.0,37.0867667,126.81893329999998,화성시
19267,89923,233000049,8-2,27,시장앞,233001247,36936.0,41008132.0,37.0849167,126.8193,화성시
19286,89924,233000049,8-2,28,조암터미널,233000928,36013.0,41008132.0,37.0822333,126.8158,화성시
19368,89925,233000051,1-1,1,조암터미널,233000929,36011.0,41008133.0,37.08215,126.81558329999999,화성시
19450,89926,233000051,1-1,2,조암리(경유),277102394,,41008133.0,37.0827,126.81888329999998,화성시
19463,89927,233000051,1-1,3,어은삼거리,233000931,37122.0,41008133.0,37.0859167,126.8264,화성시
19487,89928,233000051,1-1,4,어은4리,233000515,37124.0,41008133.0,37.0817667,126.8282,화성시
19501,89929,233000051,1-1,5,장안면행정복지센터,233000932,37126.0,41008133.0,37.078733299999996,126.83041670000001,화성시
19515,89930,233000051,1-1,6,사랑리,233000514,37129.0,41008133.0,37.0734333,126.834,화성시
19526,89931,233000051,1-1,7,덕다2리앞,233001248,37514.0,41008133.0,37.0693833,126.8376,화성시
19531,89932,233000051,1-1,8,덕다리입구,233000933,37131.0,41008133.0,37.066733299999996,126.83926670000001,화성시
19548,89933,233000051,1-1,9,독정1리,233000934,37136.0,41008133.0,37.0667,126.84605,화성시
19557,89934,233000051,1-1,10,독정삼거리,233000513,37140.0,41008133.0,37.0702167,126.84955,화성시
19565,89935,233000051,1-1,11,장안9리입구,233001428,36981.0,41008133.0,37.0604667,126.85445,화성시
19570,89936,233000051,1-1,12,장명초등학교,233000988,36709.0,41008133.0,37.0569833,126.85553329999999,화성시
19574,89937,233000051,1-1,13,장안6리,233001419,36985.0,41008133.0,37.0523667,126.85635,화성시
19581,89938,233000051,1-1,14,장안6리,233000990,37479.0,41008133.0,37.0499833,126.85463329999999,화성시
19588,89939,233000051,1-1,15,장안3리,233001420,36722.0,41008133.0,37.0417333,126.85201670000001,화성시
19592,89940,233000051,1-1,16,장안8리,233001421,37536.0,41008133.0,37.037916700000004,126.84658329999999,화성시
19596,89941,233000051,1-1,17,장명초분교,233001422,36984.0,41008133.0,37.03795,126.84401670000001,화성시
19600,89942,233000051,1-1,18,장안제일교회,233001423,36983.0,41008133.0,37.034633299999996,126.84323329999998,화성시
19603,89943,233000051,1-1,19,장안4리입구,233002320,55149.0,41008133.0,37.0341333,126.83993329999998,화성시
19605,89944,233000051,1-1,20,장안4리(고잔)종점,233001425,37535.0,41008133.0,37.0364833,126.8373,화성시
19606,89945,233000051,1-1,21,장안4리입구,233002319,55148.0,41008133.0,37.03405,126.8398,화성시
19608,89946,233000051,1-1,22,장안제일교회,233001424,36982.0,41008133.0,37.0347,126.84335,화성시
19611,89947,233000051,1-1,23,장명초분교,233001429,36980.0,41008133.0,37.0374833,126.8438667,화성시
19615,89948,233000051,1-1,24,장안8리,233001430,37619.0,41008133.0,37.0377833,126.8466,화성시
19619,89949,233000051,1-1,25,장안3리,233001431,36714.0,41008133.0,37.0416,126.8521,화성시
19623,89950,233000051,1-1,26,장안6리,233000991,36798.0,41008133.0,37.04985,126.85465,화성시
19630,89951,233000051,1-1,27,장안6리.물구리,233001432,36713.0,41008133.0,37.0523333,126.85646670000001,화성시
19633,89952,233000051,1-1,28,장명초등학교,233000989,36708.0,41008133.0,37.0570167,126.8556,화성시
19637,89953,233000051,1-1,29,장안9리입구,233001418,36986.0,41008133.0,37.0606833,126.85453329999999,화성시
19642,89954,233000051,1-1,30,독정삼거리,233000503,37139.0,41008133.0,37.07025,126.84946670000001,화성시
19650,89955,233000051,1-1,31,독정1리,233000502,37137.0,41008133.0,37.06685,126.84596670000002,화성시
19659,89956,233000051,1-1,32,덕다리입구,233000501,37132.0,41008133.0,37.0668333,126.83938329999998,화성시
19676,89957,233000051,1-1,33,덕다리입구,233001145,37489.0,41008133.0,37.0677,126.8380833,화성시
19693,89958,233000051,1-1,34,덕다2리앞(구래),233000500,36909.0,41008133.0,37.069416700000005,126.83771670000002,화성시
19699,89959,233000051,1-1,35,사랑리,233000499,37130.0,41008133.0,37.0734167,126.83425,화성시
19710,89960,233000051,1-1,36,장안면행정복지센터,233000498,37127.0,41008133.0,37.078816700000004,126.83056670000002,화성시
19724,89961,233000051,1-1,37,어은4리,233000497,37125.0,41008133.0,37.0818,126.82836670000002,화성시
19738,89962,233000051,1-1,38,어은삼거리,233001816,37792.0,41008133.0,37.0858833,126.8265,화성시
19762,89963,233000051,1-1,39,장안초등학교,233001366,37389.0,41008133.0,37.084816700000005,126.8235,화성시
19767,89964,233000051,1-1,40,조암GS주유소,233000373,36022.0,41008133.0,37.0836,126.82048329999999,화성시
19776,89965,233000051,1-1,41,조암터미널,233000928,36013.0,41008133.0,37.0822333,126.8158,화성시
19858,89966,233000052,2-1,1,조암터미널,233000929,36011.0,41008134.0,37.08215,126.81558329999999,화성시
19940,89967,233000052,2-1,2,조암삼거리(경유),277102392,,41008134.0,37.0809333,126.81455,화성시
19962,89968,233000052,2-1,3,장안여자중학교,233000992,36797.0,41008134.0,37.0785667,126.81521670000001,화성시
19999,89969,233000052,2-1,4,사곡6리,233000496,36910.0,41008134.0,37.0748167,126.81515,화성시
20000,89970,233000052,2-1,5,장안우체국,233002511,55388.0,41008134.0,37.072166700000004,126.81385,화성시
20021,89971,233000052,2-1,6,사곡1리,233000993,37478.0,41008134.0,37.069083299999996,126.80921670000001,화성시
20042,89972,233000052,2-1,7,장자터,233001776,37834.0,41008134.0,37.0664833,126.80216670000001,화성시
20063,89973,233000052,2-1,8,기아생활관,233000485,36918.0,41008134.0,37.064383299999996,126.79561670000001,화성시
20083,89974,233000052,2-1,9,화산삼거리,233000484,37604.0,41008134.0,37.0626167,126.79233329999998,화성시
20103,89975,233000052,2-1,10,화산1리,233001185,36786.0,41008134.0,37.061916700000005,126.78946670000002,화성시
20111,89976,233000052,2-1,11,석천2리입구,233001003,37477.0,41008134.0,37.05635,126.78133329999999,화성시
20120,89977,233000052,2-1,12,매향2리,233001245,36922.0,41008134.0,37.05105,126.7694,화성시
20134,89978,233000052,2-1,13,매향2리,233001004,36796.0,41008134.0,37.0485167,126.76523329999999,화성시
20148,89979,233000052,2-1,14,양지편,233001015,36799.0,41008134.0,37.0469,126.762,화성시
20153,89980,233000052,2-1,15,기아후문입구,233001007,37476.0,41008134.0,37.04385,126.75883329999999,화성시
20159,89981,233000052,2-1,16,매향,233000482,36919.0,41008134.0,37.0404,126.75146670000001,화성시
20162,89982,233000052,2-1,17,고온리종점,233000481,36920.0,41008134.0,37.0373167,126.74863329999998,화성시
20165,89983,233000052,2-1,18,매향삼거리,233001009,36831.0,41008134.0,37.040383299999995,126.75163329999998,화성시
20168,89984,233000052,2-1,19,기아후문입구,233001008,36832.0,41008134.0,37.043516700000005,126.7586,화성시
20174,89985,233000052,2-1,20,인제카센터,233001433,37534.0,41008134.0,37.0367667,126.76563329999999,화성시
20175,89986,233000052,2-1,21,매향4리,233000475,36905.0,41008134.0,37.03945,126.7703,화성시
20176,89987,233000052,2-1,22,석천3리,233002267,55142.0,41008134.0,37.043,126.77086670000001,화성시
20178,89988,233000052,2-1,23,매향리,233002265,55141.0,41008134.0,37.0445333,126.76781670000001,화성시
20180,89989,233000052,2-1,24,매향2리,233000479,36921.0,41008134.0,37.051,126.76956670000001,화성시
20194,89990,233000052,2-1,25,석천2리입구,233000478,36903.0,41008134.0,37.0562667,126.78146670000001,화성시
20203,89991,233000052,2-1,26,화산1리입구,233001010,37475.0,41008134.0,37.0617167,126.78933329999998,화성시
20207,89992,233000052,2-1,27,화산삼거리,233001011,37474.0,41008134.0,37.06255,126.79251670000001,화성시
20227,89993,233000052,2-1,28,기아생활관,233000477,36904.0,41008134.0,37.0643167,126.79586670000002,화성시
20247,89994,233000052,2-1,29,장자터,233001780,37839.0,41008134.0,37.066416700000005,126.80225,화성시
20268,89995,233000052,2-1,30,사곡1리,233000476,37434.0,41008134.0,37.0689,126.80925,화성시
20289,89996,233000052,2-1,31,장안우체국,233002512,55389.0,41008134.0,37.0721167,126.81395,화성시
20310,89997,233000052,2-1,32,사곡6리,233000487,37431.0,41008134.0,37.074966700000004,126.81533329999999,화성시
20311,89998,233000052,2-1,33,장안여자중학교,233000486,36917.0,41008134.0,37.0785667,126.8154,화성시
20348,89999,233000052,2-1,34,조암터미널,233000928,36013.0,41008134.0,37.0822333,126.8158,화성시
20430,90000,233000056,7-1,1,조암터미널,233000929,36011.0,41008138.0,37.08215,126.81558329999999,화성시
20512,90001,233000056,7-1,2,조암리(경유),277102394,,41008138.0,37.0827,126.81888329999998,화성시
20525,90002,233000056,7-1,3,어은삼거리,233000402,37594.0,41008138.0,37.086233299999996,126.82696670000001,화성시
20549,90003,233000056,7-1,4,거문들,233002134,55160.0,41008138.0,37.0893667,126.8299333,화성시
20552,90004,233000056,7-1,5,어은1정미소앞,233000401,36869.0,41008138.0,37.0931333,126.83131670000002,화성시
20557,90005,233000056,7-1,6,어은1리,233000400,37453.0,41008138.0,37.0953833,126.8342,화성시
20562,90006,233000056,7-1,7,어은1리한양빌라앞,233001775,37800.0,41008138.0,37.0979333,126.83691670000002,화성시
20564,90007,233000056,7-1,8,금의1리입구,233000398,36870.0,41008138.0,37.100216700000004,126.83931670000001,화성시
20568,90008,233000056,7-1,9,수촌3리,233000397,37454.0,41008138.0,37.1029333,126.84303329999999,화성시
20577,90009,233000056,7-1,10,수촌3리,233000396,36871.0,41008138.0,37.1029333,126.8517,화성시
