,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,표준정류장ID,시군명
9323,190678,241485050,11-1,91,향남읍행정복지센터,233001023,37289.0,233001023,화성시
9324,190703,241485051,13-7,5,향남읍행정복지센터,233001023,37289.0,233001023,화성시
9325,190814,241485053,13-5,30,향남읍행정복지센터,233001023,37289.0,233001023,화성시
9326,190857,241485054,13-6,25,향남읍행정복지센터,233001023,37289.0,233001023,화성시
9327,88583,233000010,33-1,37,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9330,91530,233000126,33-2,38,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9332,93013,233000264,2000B,32,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9333,153913,241205014,77,7,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9334,153960,241205015,78,7,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9335,154096,241205016,79,79,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9336,154203,241205017,80,98,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9337,154352,241205018,81,139,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9338,188932,241483018,21,6,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9339,189015,241483019,22,6,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9340,189950,241485038,37,6,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9341,190318,241485042,13-4,80,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9342,190576,241485049,13-4A,80,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9343,190858,241485054,13-6,26,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9344,190878,241485055,H7,4,화성소방서.향남홈플러스,233001955,37991.0,233001955,화성시
9345,88584,233000010,33-1,38,에일린의뜰,233002103,55084.0,233002103,화성시
9347,91531,233000126,33-2,39,에일린의뜰,233002103,55084.0,233002103,화성시
9349,93014,233000264,2000B,33,에일린의뜰,233002103,55084.0,233002103,화성시
9350,153914,241205014,77,8,에일린의뜰,233002103,55084.0,233002103,화성시
9351,153961,241205015,78,8,에일린의뜰,233002103,55084.0,233002103,화성시
9352,154097,241205016,79,80,에일린의뜰,233002103,55084.0,233002103,화성시
9353,154204,241205017,80,99,에일린의뜰,233002103,55084.0,233002103,화성시
9354,154353,241205018,81,140,에일린의뜰,233002103,55084.0,233002103,화성시
9355,188933,241483018,21,7,에일린의뜰,233002103,55084.0,233002103,화성시
9356,189016,241483019,22,7,에일린의뜰,233002103,55084.0,233002103,화성시
9357,190319,241485042,13-4,81,에일린의뜰,233002103,55084.0,233002103,화성시
9358,190577,241485049,13-4A,81,에일린의뜰,233002103,55084.0,233002103,화성시
9359,190879,241485055,H7,5,에일린의뜰,233002103,55084.0,233002103,화성시
9360,88585,233000010,33-1,39,단독주택단지,233002105,55085.0,233002105,화성시
9362,91532,233000126,33-2,40,단독주택단지,233002105,55085.0,233002105,화성시
9364,93015,233000264,2000B,34,단독주택단지,233002105,55085.0,233002105,화성시
9365,153915,241205014,77,9,단독주택단지,233002105,55085.0,233002105,화성시
9366,153962,241205015,78,9,단독주택단지,233002105,55085.0,233002105,화성시
9367,154098,241205016,79,81,단독주택단지,233002105,55085.0,233002105,화성시
9368,154205,241205017,80,100,단독주택단지,233002105,55085.0,233002105,화성시
9369,154354,241205018,81,141,단독주택단지,233002105,55085.0,233002105,화성시
9370,188934,241483018,21,8,단독주택단지,233002105,55085.0,233002105,화성시
9371,189017,241483019,22,8,단독주택단지,233002105,55085.0,233002105,화성시
9372,190062,241485039,13-3,20,단독주택단지,233002105,55085.0,233002105,화성시
9373,190195,241485041,13-1,15,단독주택단지,233002105,55085.0,233002105,화성시
9374,190320,241485042,13-4,82,단독주택단지,233002105,55085.0,233002105,화성시
9375,190578,241485049,13-4A,82,단독주택단지,233002105,55085.0,233002105,화성시
9376,190822,241485053,13-5,38,단독주택단지,233002105,55085.0,233002105,화성시
9377,190864,241485054,13-6,32,단독주택단지,233002105,55085.0,233002105,화성시
9378,190880,241485055,H7,6,단독주택단지,233002105,55085.0,233002105,화성시
9379,88586,233000010,33-1,40,방축리,233001109,37280.0,233001109,화성시
9381,91533,233000126,33-2,41,방축리,233001109,37280.0,233001109,화성시
9383,93016,233000264,2000B,35,방축리,233001109,37280.0,233001109,화성시
9384,153916,241205014,77,10,방축리,233001109,37280.0,233001109,화성시
9385,153963,241205015,78,10,방축리,233001109,37280.0,233001109,화성시
9386,154099,241205016,79,82,방축리,233001109,37280.0,233001109,화성시
9387,154206,241205017,80,101,방축리,233001109,37280.0,233001109,화성시
9388,154355,241205018,81,142,방축리,233001109,37280.0,233001109,화성시
9389,188935,241483018,21,9,방축리,233001109,37280.0,233001109,화성시
9390,189018,241483019,22,9,방축리,233001109,37280.0,233001109,화성시
9391,190063,241485039,13-3,21,방축리,233001109,37280.0,233001109,화성시
9392,190196,241485041,13-1,16,방축리,233001109,37280.0,233001109,화성시
9393,190321,241485042,13-4,83,방축리,233001109,37280.0,233001109,화성시
9394,190579,241485049,13-4A,83,방축리,233001109,37280.0,233001109,화성시
9395,190823,241485053,13-5,39,방축리,233001109,37280.0,233001109,화성시
9396,190865,241485054,13-6,33,방축리,233001109,37280.0,233001109,화성시
9397,190881,241485055,H7,7,방축리,233001109,37280.0,233001109,화성시
9398,88587,233000010,33-1,41,향남주공1.2단지,233002411,55286.0,233002411,화성시
9399,91534,233000126,33-2,42,향남주공1.2단지,233002411,55286.0,233002411,화성시
9400,153917,241205014,77,11,향남주공1.2단지,233002411,55286.0,233002411,화성시
9401,153964,241205015,78,11,향남주공1.2단지,233002411,55286.0,233002411,화성시
9402,154100,241205016,79,83,향남주공1.2단지,233002411,55286.0,233002411,화성시
9403,154207,241205017,80,102,향남주공1.2단지,233002411,55286.0,233002411,화성시
9404,154356,241205018,81,143,향남주공1.2단지,233002411,55286.0,233002411,화성시
9405,190197,241485041,13-1,17,향남주공1.2단지,233002411,55286.0,233002411,화성시
9406,190322,241485042,13-4,84,향남주공1.2단지,233002411,55286.0,233002411,화성시
9407,190580,241485049,13-4A,84,향남주공1.2단지,233002411,55286.0,233002411,화성시
9408,190824,241485053,13-5,40,향남주공1.2단지,233002411,55286.0,233002411,화성시
9409,190866,241485054,13-6,34,향남주공1.2단지,233002411,55286.0,233002411,화성시
9410,190882,241485055,H7,8,향남주공1.2단지,233002411,55286.0,233002411,화성시
9411,88588,233000010,33-1,42,향남부영3단지,233002413,55288.0,233002413,화성시
9412,91535,233000126,33-2,43,향남부영3단지,233002413,55288.0,233002413,화성시
9413,153919,241205014,77,13,향남부영3단지,233002413,55288.0,233002413,화성시
9414,153966,241205015,78,13,향남부영3단지,233002413,55288.0,233002413,화성시
9415,154102,241205016,79,85,향남부영3단지,233002413,55288.0,233002413,화성시
9416,154209,241205017,80,104,향남부영3단지,233002413,55288.0,233002413,화성시
9417,154358,241205018,81,145,향남부영3단지,233002413,55288.0,233002413,화성시
9418,190199,241485041,13-1,19,향남부영3단지,233002413,55288.0,233002413,화성시
9419,190324,241485042,13-4,86,향남부영3단지,233002413,55288.0,233002413,화성시
9420,190582,241485049,13-4A,86,향남부영3단지,233002413,55288.0,233002413,화성시
9421,190826,241485053,13-5,42,향남부영3단지,233002413,55288.0,233002413,화성시
9422,190868,241485054,13-6,36,향남부영3단지,233002413,55288.0,233002413,화성시
9423,190884,241485055,H7,10,향남부영3단지,233002413,55288.0,233002413,화성시
9424,88589,233000010,33-1,43,향남부영6단지,233002274,55615.0,233002274,화성시
9425,91536,233000126,33-2,44,향남부영6단지,233002274,55615.0,233002274,화성시
9426,190066,241485039,13-3,24,향남부영6단지,233002274,55615.0,233002274,화성시
9427,190200,241485041,13-1,20,향남부영6단지,233002274,55615.0,233002274,화성시
9428,190583,241485049,13-4A,87,향남부영6단지,233002274,55615.0,233002274,화성시
9429,190827,241485053,13-5,43,향남부영6단지,233002274,55615.0,233002274,화성시
9430,190869,241485054,13-6,37,향남부영6단지,233002274,55615.0,233002274,화성시
9431,190885,241485055,H7,11,향남부영6단지,233002274,55615.0,233002274,화성시
9432,88590,233000010,33-1,44,하길중학교,233002416,37274.0,233002416,화성시
9433,91537,233000126,33-2,45,하길중학교,233002416,37274.0,233002416,화성시
9435,190201,241485041,13-1,21,하길중학교,233002416,37274.0,233002416,화성시
9436,190828,241485053,13-5,44,하길중학교,233002416,37274.0,233002416,화성시
9437,190870,241485054,13-6,38,하길중학교,233002416,37274.0,233002416,화성시
9438,190886,241485055,H7,12,하길중학교,233002416,37274.0,233002416,화성시
9439,88591,233000010,33-1,45,향남부영13단지,233002469,55322.0,233002469,화성시
9440,91538,233000126,33-2,46,향남부영13단지,233002469,55322.0,233002469,화성시
9442,190202,241485041,13-1,22,향남부영13단지,233002469,55322.0,233002469,화성시
9443,190829,241485053,13-5,45,향남부영13단지,233002469,55322.0,233002469,화성시
9444,190871,241485054,13-6,39,향남부영13단지,233002469,55322.0,233002469,화성시
9445,190887,241485055,H7,13,향남부영13단지,233002469,55322.0,233002469,화성시
9446,88592,233000010,33-1,46,상신하길로주택,233001547,55478.0,233001547,화성시
9447,91539,233000126,33-2,47,상신하길로주택,233001547,55478.0,233001547,화성시
9449,190203,241485041,13-1,23,상신하길로주택,233001547,55478.0,233001547,화성시
9450,190830,241485053,13-5,46,상신하길로주택,233001547,55478.0,233001547,화성시
9451,190872,241485054,13-6,40,상신하길로주택,233001547,55478.0,233001547,화성시
9452,190888,241485055,H7,14,상신하길로주택,233001547,55478.0,233001547,화성시
9453,88593,233000010,33-1,47,상신6리,233001529,37407.0,233001529,화성시
9454,90224,233000064,10,6,상신6리,233001529,37407.0,233001529,화성시
9455,91202,233000095,26,41,상신6리,233001529,37407.0,233001529,화성시
9456,91540,233000126,33-2,48,상신6리,233001529,37407.0,233001529,화성시
9460,189781,241485024,36-3,6,상신6리,233001529,37407.0,233001529,화성시
9466,189932,241485035,39-2,15,상신6리,233001529,37407.0,233001529,화성시
9467,190334,241485045,36A,6,상신6리,233001529,37407.0,233001529,화성시
9468,190362,241485046,36-2A,6,상신6리,233001529,37407.0,233001529,화성시
9469,190391,241485047,39A,6,상신6리,233001529,37407.0,233001529,화성시
9470,190402,241485047,39A,17,상신6리,233001529,37407.0,233001529,화성시
9471,88594,233000010,33-1,48,상신리,233001530,37406.0,233001530,화성시
9472,90225,233000064,10,7,상신리,233001530,37406.0,233001530,화성시
9473,91203,233000095,26,42,상신리,233001530,37406.0,233001530,화성시
9474,91541,233000126,33-2,49,상신리,233001530,37406.0,233001530,화성시
9477,88595,233000010,33-1,49,향남제약공단앞,233000813,37468.0,233000813,화성시
9478,90226,233000064,10,8,향남제약공단앞,233000813,37468.0,233000813,화성시
9479,91204,233000095,26,43,향남제약공단앞,233000813,37468.0,233000813,화성시
9480,91542,233000126,33-2,50,향남제약공단앞,233000813,37468.0,233000813,화성시
9484,189783,241485024,36-3,8,향남제약공단앞,233000813,37468.0,233000813,화성시
9486,190207,241485041,13-1,27,향남제약공단앞,233000813,37468.0,233000813,화성시
9487,190336,241485045,36A,8,향남제약공단앞,233000813,37468.0,233000813,화성시
9488,190364,241485046,36-2A,8,향남제약공단앞,233000813,37468.0,233000813,화성시
9489,88596,233000010,33-1,50,제약공단후문.구문천1리입구,233001531,37405.0,233001531,화성시
9490,90227,233000064,10,9,제약공단후문.구문천1리입구,233001531,37405.0,233001531,화성시
9491,91205,233000095,26,44,제약공단후문.구문천1리입구,233001531,37405.0,233001531,화성시
9492,91543,233000126,33-2,51,제약공단후문.구문천1리입구,233001531,37405.0,233001531,화성시
9496,189784,241485024,36-3,9,제약공단후문.구문천1리입구,233001531,37405.0,233001531,화성시
9498,190208,241485041,13-1,28,제약공단후문.구문천1리입구,233001531,37405.0,233001531,화성시
9499,190337,241485045,36A,9,제약공단후문.구문천1리입구,233001531,37405.0,233001531,화성시
9500,190365,241485046,36-2A,9,제약공단후문.구문천1리입구,233001531,37405.0,233001531,화성시
9501,88597,233000010,33-1,51,구문천리,233000812,36758.0,233000812,화성시
9502,90228,233000064,10,10,구문천리,233000812,36758.0,233000812,화성시
9503,91206,233000095,26,45,구문천리,233000812,36758.0,233000812,화성시
9504,91544,233000126,33-2,52,구문천리,233000812,36758.0,233000812,화성시
9507,190209,241485041,13-1,29,구문천리,233000812,36758.0,233000812,화성시
9508,88598,233000010,33-1,52,구문천리,233000806,37469.0,233000806,화성시
9509,90245,233000064,10,27,구문천리,233000806,37469.0,233000806,화성시
9510,91545,233000126,33-2,53,구문천리,233000806,37469.0,233000806,화성시
9513,190218,241485041,13-1,38,구문천리,233000806,37469.0,233000806,화성시
9514,88599,233000010,33-1,53,제약공단후문.구문천1리입구,233000805,36759.0,233000805,화성시
9515,90246,233000064,10,28,제약공단후문.구문천1리입구,233000805,36759.0,233000805,화성시
9516,91223,233000095,26,62,제약공단후문.구문천1리입구,233000805,36759.0,233000805,화성시
9517,91546,233000126,33-2,54,제약공단후문.구문천1리입구,233000805,36759.0,233000805,화성시
9521,189794,241485024,36-3,19,제약공단후문.구문천1리입구,233000805,36759.0,233000805,화성시
9523,190219,241485041,13-1,39,제약공단후문.구문천1리입구,233000805,36759.0,233000805,화성시
9524,190348,241485045,36A,20,제약공단후문.구문천1리입구,233000805,36759.0,233000805,화성시
9525,190377,241485046,36-2A,21,제약공단후문.구문천1리입구,233000805,36759.0,233000805,화성시
9526,88600,233000010,33-1,54,상신리,233000804,36760.0,233000804,화성시
9527,90247,233000064,10,29,상신리,233000804,36760.0,233000804,화성시
9528,91224,233000095,26,63,상신리,233000804,36760.0,233000804,화성시
9529,91547,233000126,33-2,55,상신리,233000804,36760.0,233000804,화성시
9533,189800,241485024,36-3,25,상신리,233000804,36760.0,233000804,화성시
9538,189934,241485035,39-2,17,상신리,233000804,36760.0,233000804,화성시
9539,190350,241485045,36A,22,상신리,233000804,36760.0,233000804,화성시
9540,190379,241485046,36-2A,23,상신리,233000804,36760.0,233000804,화성시
9541,190404,241485047,39A,19,상신리,233000804,36760.0,233000804,화성시
9542,88601,233000010,33-1,55,상신6리,233000803,37470.0,233000803,화성시
9543,90248,233000064,10,30,상신6리,233000803,37470.0,233000803,화성시
9544,91225,233000095,26,64,상신6리,233000803,37470.0,233000803,화성시
